,RoomType,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,year,day,month,Predicted
1790,Venus,2,0,Buffet,0,0,0.0,4.0,0.0,22.0,Offline,0,0.0,75.0,2017.0,Friday,October,0.0
1791,Venus,3,0,Buffet,2,0,0.0,2.0,0.0,42.0,Online,0,0.0,168.3,2018.0,Saturday,May,0.0
1792,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,12.0,Offline,0,0.0,72.0,2017.0,Wednesday,October,0.0
1793,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,87.0,Online,0,0.0,96.3,2018.0,Saturday,April,0.0
1794,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,7.0,Offline,0,0.0,65.0,2017.0,Friday,December,0.0
1795,Neptune,1,0,Buffet,0,0,3.0,7.0,0.0,10.0,Online,0,0.0,76.59,2018.0,Sunday,December,1.0
1796,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,248.0,Online,0,0.0,74.15,2018.0,Monday,October,0.0
1797,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,4.0,Corporate,0,0.0,81.0,2018.0,Monday,February,1.0
1798,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,13.0,Online,0,0.0,137.0,2018.0,Sunday,July,1.0
1799,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,148.0,Online,0,0.0,116.1,2018.0,Sunday,June,0.0
1800,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,52.0,Offline,0,0.0,37.33,2017.0,Tuesday,December,0.0
1801,Neptune,2,0,Buffet,0,0,2.0,0.0,0.0,4.0,Offline,0,0.0,87.0,2018.0,Wednesday,February,0.0
1802,Neptune,2,1,Buffet,2,1,0.0,2.0,0.0,134.0,Online,0,0.0,130.5,2018.0,Saturday,August,0.0
1803,Neptune,2,0,Buffet,1,1,0.0,3.0,0.0,18.0,Online,0,0.0,133.0,2017.0,Friday,September,1.0
1804,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,46.0,Online,0,0.0,67.5,2018.0,Sunday,March,1.0
1805,Neptune,2,0,Not Selected,1,0,2.0,1.0,0.0,25.0,Online,0,0.0,133.0,2018.0,Tuesday,October,0.0
1806,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,192.0,Offline,0,0.0,95.0,2018.0,Sunday,June,0.0
1807,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,17.0,Online,0,0.0,80.3,2018.0,Sunday,January,0.0
1808,Saturn,2,1,Buffet,3,0,2.0,5.0,0.0,259.0,Online,0,0.0,73.41,2018.0,Friday,December,1.0
1809,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,86.0,Online,0,0.0,76.5,2017.0,Thursday,July,0.0
1810,Jupiter,2,2,Buffet,0,0,0.0,2.0,0.0,2.0,Online,0,0.0,148.2,2018.0,Saturday,December,0.0
1811,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,98.0,Offline,0,0.0,80.75,2018.0,Sunday,September,1.0
1812,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,215.0,Online,0,0.0,96.3,2018.0,Sunday,July,0.0
1813,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,1.0,Online,0,0.0,180.0,2017.0,Tuesday,September,0.0
1814,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,31.0,Online,0,0.0,80.3,2018.0,Sunday,February,0.0
1815,Neptune,1,0,Buffet,1,0,1.0,0.0,0.0,3.0,Complementary,0,0.0,0.0,2017.0,Wednesday,August,0.0
1816,Neptune,2,0,Buffet,0,0,2.0,4.0,0.0,167.0,Offline,0,0.0,72.25,2018.0,Saturday,August,0.0
1817,Neptune,1,0,Not Selected,0,0,0.0,1.0,0.0,0.0,Online,0,0.0,85.24,2018.0,Thursday,August,1.0
1818,Venus,3,0,Buffet,0,0,0.0,2.0,0.0,4.0,Online,0,0.0,175.0,2018.0,Thursday,August,0.0
1819,Neptune,2,0,Not Selected,0,0,2.0,0.0,0.0,0.0,Online,0,0.0,134.0,2018.0,Tuesday,July,0.0
1820,Neptune,2,0,Buffet,1,0,1.0,0.0,0.0,26.0,Online,0,0.0,110.0,2018.0,Wednesday,October,0.0
1821,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,7.0,Online,0,0.0,91.0,2018.0,Saturday,June,0.0
1822,Neptune,2,0,Buffet,0,0,1.0,0.0,0.0,263.0,Offline,0,0.0,67.0,2017.0,Thursday,September,0.0
1823,Neptune,1,0,Buffet,0,0,0.0,0.0,0.0,7.0,Online,0,0.0,0.0,2018.0,Thursday,February,1.0
1824,Neptune,2,0,Not Selected,1,0,2.0,1.0,0.0,8.0,Online,0,0.0,126.67,2018.0,Monday,October,0.0
1825,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,30.0,Online,0,0.0,135.9,2018.0,Sunday,July,1.0
1826,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,166.0,Offline,0,0.0,110.0,2018.0,Thursday,November,0.0
1827,Neptune,2,0,Buffet,2,0,0.0,1.0,0.0,3.0,Online,0,0.0,101.0,2018.0,Saturday,April,1.0
1828,Venus,2,0,Buffet,0,0,0.0,3.0,0.0,40.0,Online,0,0.0,128.4,2018.0,Friday,June,0.0
1829,Venus,3,0,Buffet,1,0,2.0,2.0,0.0,67.0,Online,0,0.0,119.0,2018.0,Tuesday,December,0.0
1830,Venus,2,0,Buffet,1,0,1.0,3.0,0.0,26.0,Online,0,0.0,99.0,2018.0,Thursday,February,0.0
1831,Neptune,2,0,Not Selected,2,0,0.0,1.0,0.0,81.0,Online,0,0.0,125.1,2018.0,Thursday,August,0.0
1832,Mercury,2,2,Buffet,2,0,0.0,3.0,0.0,15.0,Online,0,0.0,225.2,2018.0,Thursday,July,0.0
1833,Neptune,2,0,Not Selected,1,0,2.0,1.0,0.0,15.0,Online,0,0.0,90.33,2018.0,Monday,December,0.0
1834,Mercury,1,2,Buffet,2,0,0.0,1.0,0.0,9.0,Online,0,0.0,235.63,2018.0,Saturday,July,0.0
1835,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,298.0,Offline,0,0.0,76.0,2018.0,Thursday,May,0.0
1836,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,4.0,Offline,0,0.0,70.0,2018.0,Monday,January,1.0
1837,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,322.0,Offline,0,0.0,80.0,2018.0,Saturday,May,0.0
1838,Neptune,2,0,Buffet,1,0,2.0,2.0,0.0,204.0,Online,0,0.0,98.44,2017.0,Monday,October,1.0
1839,Neptune,2,0,Not Selected,0,0,1.0,1.0,0.0,52.0,Online,0,0.0,85.5,2018.0,Wednesday,April,0.0
1840,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,31.0,Offline,0,0.0,75.0,2018.0,Sunday,September,0.0
1841,Neptune,2,0,Buffet,1,0,2.0,3.0,0.0,20.0,Online,0,0.0,110.15,2018.0,Tuesday,May,0.0
1842,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,122.0,Offline,0,0.0,85.0,2018.0,Sunday,April,0.0
1843,Neptune,2,1,Buffet,1,0,2.0,2.0,0.0,51.0,Offline,0,0.0,68.0,2018.0,Tuesday,December,1.0
1844,Venus,2,0,Buffet,0,0,0.0,2.0,0.0,64.0,Online,0,0.0,140.4,2018.0,Sunday,May,0.0
1845,Neptune,2,1,Buffet,1,0,2.0,2.0,0.0,71.0,Offline,0,0.0,93.08,2018.0,Sunday,June,1.0
1846,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,305.0,Offline,0,0.0,89.0,2018.0,Sunday,November,0.0
1847,Neptune,2,0,Not Selected,1,0,2.0,2.0,0.0,47.0,Online,0,0.0,107.1,2018.0,Tuesday,July,0.0
1848,Venus,2,1,Buffet,2,0,2.0,5.0,0.0,180.0,Online,0,0.0,82.08,2018.0,Wednesday,August,0.0
1849,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,116.0,Offline,0,0.0,76.0,2018.0,Wednesday,February,0.0
1850,Venus,2,0,Buffet,1,1,1.0,2.0,0.0,46.0,Online,0,0.0,98.3,2018.0,Sunday,March,0.0
1851,Venus,2,0,Buffet,1,0,0.0,3.0,0.0,24.0,Offline,0,0.0,46.67,2018.0,Sunday,February,1.0
1852,Saturn,2,0,Buffet,0,0,0.0,3.0,0.0,222.0,Online,0,0.0,116.1,2018.0,Friday,September,0.0
1853,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,0.0,Corporate,0,0.0,73.0,2018.0,Friday,November,0.0
1854,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,19.0,Corporate,0,0.0,90.0,2018.0,Friday,June,0.0
1855,Neptune,1,0,Buffet,0,1,0.0,1.0,1.0,1.0,Corporate,1,0.0,65.0,2018.0,Thursday,March,0.0
1856,Neptune,2,0,Buffet,1,0,1.0,1.0,0.0,93.0,Online,0,0.0,126.9,2018.0,Wednesday,June,1.0
1857,Venus,2,0,Buffet,0,0,2.0,2.0,0.0,71.0,Online,0,0.0,132.6,2018.0,Tuesday,May,0.0
1858,Venus,3,0,Buffet,2,0,0.0,1.0,0.0,63.0,Online,0,0.0,137.7,2018.0,Saturday,July,0.0
1859,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,1.0,Online,0,0.0,151.0,2018.0,Saturday,August,0.0
1860,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,99.0,Corporate,0,0.0,80.0,2018.0,Monday,February,0.0
1861,Venus,2,0,Buffet,0,0,2.0,1.0,0.0,34.0,Offline,0,0.0,96.3,2018.0,Tuesday,May,0.0
1862,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,41.0,Corporate,0,0.0,89.0,2018.0,Thursday,May,0.0
1863,Neptune,2,0,Not Selected,0,0,1.0,0.0,0.0,1.0,Online,0,0.0,79.0,2018.0,Wednesday,February,0.0
1864,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,133.0,Offline,0,0.0,84.33,2018.0,Sunday,March,1.0
1865,Neptune,2,0,Not Selected,0,0,0.0,2.0,0.0,142.0,Online,0,0.0,85.5,2018.0,Thursday,June,0.0
1866,Venus,2,0,Buffet,1,0,1.0,1.0,0.0,6.0,Online,0,0.0,126.0,2018.0,Wednesday,May,0.0
1867,Neptune,2,0,Not Selected,0,0,1.0,0.0,0.0,0.0,Online,0,0.0,79.0,2018.0,Thursday,February,1.0
1868,Neptune,2,0,Luxury Buffet,0,0,2.0,0.0,0.0,275.0,Offline,0,0.0,110.0,2018.0,Tuesday,April,1.0
1869,Neptune,1,0,Buffet,0,0,2.0,4.0,0.0,245.0,Offline,0,0.0,110.0,2018.0,Friday,July,0.0
1870,Neptune,2,1,Buffet,1,0,2.0,2.0,0.0,42.0,Online,0,0.0,152.1,2018.0,Tuesday,August,0.0
1871,Saturn,2,1,Buffet,1,0,2.0,2.0,0.0,39.0,Online,0,0.0,99.86,2017.0,Wednesday,December,0.0
1872,Neptune,2,0,Not Selected,0,0,2.0,3.0,0.0,38.0,Online,0,0.0,52.39,2018.0,Monday,March,0.0
1873,Neptune,2,0,Not Selected,1,0,0.0,3.0,0.0,45.0,Online,0,0.0,67.5,2018.0,Saturday,February,0.0
1874,Neptune,1,0,Buffet,0,0,1.0,3.0,0.0,0.0,Aviation,0,0.0,95.0,2018.0,Wednesday,May,0.0
1875,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,120.0,Offline,0,0.0,72.25,2018.0,Thursday,August,0.0
1876,Neptune,2,0,Buffet,2,0,0.0,2.0,0.0,117.0,Online,0,0.0,105.3,2018.0,Thursday,July,0.0
1877,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,1.0,Offline,0,0.0,141.0,2018.0,Friday,May,0.0
1878,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,0.0,Online,0,0.0,75.0,2018.0,Saturday,January,0.0
1879,Neptune,2,0,Not Selected,2,0,2.0,0.0,0.0,20.0,Online,0,0.0,89.0,2018.0,Tuesday,September,0.0
1880,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,15.0,Offline,0,0.0,86.0,2018.0,Sunday,February,0.0
1881,Neptune,2,0,Buffet,1,0,4.0,5.0,0.0,221.0,Online,0,0.0,90.95,2018.0,Tuesday,August,0.0
1882,Venus,3,0,Buffet,1,1,0.0,3.0,0.0,135.0,Online,0,0.0,155.7,2018.0,Thursday,August,1.0
1883,Neptune,2,0,Buffet,0,0,2.0,3.0,0.0,138.0,Online,0,0.0,104.55,2018.0,Saturday,August,1.0
1884,Neptune,2,1,Buffet,1,0,2.0,2.0,0.0,173.0,Online,0,0.0,114.75,2018.0,Monday,August,0.0
1885,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,186.0,Offline,0,0.0,80.0,2018.0,Sunday,April,0.0
1886,Neptune,2,0,Not Selected,0,0,2.0,2.0,0.0,1.0,Online,0,0.0,81.0,2017.0,Tuesday,August,0.0
1887,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,91.0,Online,0,0.0,106.92,2018.0,Sunday,October,0.0
1888,Venus,2,0,Buffet,1,1,0.0,3.0,0.0,34.0,Online,0,0.0,160.2,2018.0,Thursday,October,0.0
1889,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,138.0,Offline,0,0.0,80.75,2018.0,Tuesday,September,0.0
1890,Neptune,1,0,Luxury Buffet,0,0,0.0,2.0,0.0,257.0,Offline,0,0.0,80.0,2017.0,Saturday,July,1.0
1891,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,19.0,Online,0,0.0,99.2,2018.0,Friday,August,1.0
1892,Neptune,2,0,Not Selected,0,0,1.0,3.0,0.0,94.0,Online,0,0.0,108.0,2018.0,Saturday,October,0.0
1893,Neptune,1,0,Buffet,1,0,1.0,1.0,0.0,14.0,Online,0,0.0,189.5,2018.0,Wednesday,November,1.0
1894,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,25.0,Online,0,0.0,133.0,2018.0,Friday,October,1.0
1895,Neptune,2,0,Buffet,1,0,0.0,4.0,0.0,254.0,Online,0,0.0,92.28,2018.0,Friday,October,1.0
1896,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,100.0,Offline,0,0.0,108.0,2017.0,Monday,October,0.0
1897,Neptune,2,0,Not Selected,1,0,2.0,1.0,0.0,21.0,Online,0,0.0,129.0,2018.0,Tuesday,September,0.0
1898,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,0.0,Complementary,0,0.0,0.0,2018.0,Saturday,June,0.0
1899,Venus,3,0,Buffet,3,0,1.0,2.0,0.0,18.0,Online,0,0.0,187.0,2018.0,Sunday,July,1.0
1900,Neptune,1,0,Buffet,0,0,2.0,1.0,0.0,93.0,Online,0,0.0,115.0,2018.0,Monday,October,0.0
1901,Saturn,0,2,Buffet,1,0,2.0,2.0,0.0,28.0,Online,0,0.0,73.39,2018.0,Monday,February,0.0
1902,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,64.0,Offline,0,0.0,101.52,2018.0,Friday,September,0.0
1903,Neptune,1,0,Buffet,0,0,1.0,3.0,0.0,118.0,Offline,0,0.0,110.0,2018.0,Wednesday,June,0.0
1904,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,24.0,Offline,0,0.0,74.8,2018.0,Saturday,March,0.0
1905,Neptune,2,0,Buffet,1,0,0.0,1.0,1.0,5.0,Offline,1,0.0,12.0,2017.0,Saturday,September,1.0
1906,Venus,2,0,Buffet,0,0,1.0,2.0,0.0,78.0,Online,0,0.0,105.3,2018.0,Sunday,March,1.0
1907,Neptune,2,0,Buffet,0,0,0.0,2.0,0.0,211.0,Online,0,0.0,100.0,2018.0,Sunday,May,0.0
1908,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,73.0,Offline,0,0.0,56.38,2018.0,Saturday,March,0.0
1909,Neptune,2,0,Buffet,2,0,2.0,1.0,0.0,185.0,Online,0,0.0,85.0,2018.0,Tuesday,March,0.0
1910,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,39.0,Offline,0,0.0,109.0,2017.0,Monday,August,1.0
1911,Jupiter,2,2,Buffet,0,0,1.0,3.0,0.0,73.0,Online,0,0.0,207.9,2018.0,Wednesday,August,0.0
1912,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,1.0,Online,0,0.0,0.0,2017.0,Monday,November,1.0
1913,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,215.0,Online,0,0.0,115.6,2018.0,Friday,September,0.0
1914,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,135.0,Offline,0,0.0,80.0,2017.0,Thursday,September,0.0
1915,Neptune,2,0,Not Selected,0,0,0.0,1.0,0.0,4.0,Online,0,0.0,69.5,2018.0,Sunday,January,0.0
1916,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,263.0,Offline,0,0.0,59.5,2017.0,Thursday,September,0.0
1917,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,89.0,Offline,0,0.0,80.75,2018.0,Monday,October,0.0
1918,Neptune,1,0,Buffet,0,0,1.0,2.0,0.0,118.0,Offline,0,0.0,110.0,2018.0,Wednesday,June,0.0
1919,Venus,3,0,Buffet,0,0,1.0,0.0,0.0,0.0,Online,0,0.0,127.0,2018.0,Thursday,February,0.0
1920,Neptune,2,0,Buffet,1,0,2.0,3.0,0.0,93.0,Online,0,0.0,73.95,2018.0,Saturday,March,0.0
1921,Jupiter,2,2,Buffet,2,0,2.0,1.0,0.0,99.0,Online,0,0.0,186.3,2018.0,Tuesday,July,1.0
1922,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,103.0,Offline,0,0.0,115.0,2018.0,Thursday,April,0.0
1923,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,96.0,Online,0,0.0,87.3,2018.0,Wednesday,April,1.0
1924,Venus,3,0,Buffet,0,0,0.0,4.0,0.0,104.0,Online,0,0.0,150.3,2018.0,Friday,August,1.0
1925,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,199.0,Online,0,0.0,106.2,2018.0,Saturday,April,0.0
1926,Neptune,1,0,Not Selected,2,0,0.0,1.0,0.0,36.0,Online,0,0.0,102.6,2018.0,Saturday,October,0.0
1927,Neptune,2,0,Buffet,2,0,2.0,3.0,0.0,83.0,Online,0,0.0,94.36,2018.0,Sunday,November,0.0
1928,Neptune,2,0,Buffet,1,0,2.0,9.0,0.0,72.0,Offline,0,0.0,58.91,2017.0,Saturday,December,1.0
1929,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,49.0,Online,0,0.0,78.3,2018.0,Sunday,March,1.0
1930,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,80.0,Online,0,0.0,126.9,2018.0,Monday,May,0.0
1931,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,127.0,Offline,0,0.0,90.0,2018.0,Saturday,April,1.0
1932,Neptune,2,0,Buffet,0,0,1.0,2.0,0.0,159.0,Offline,0,0.0,144.0,2018.0,Wednesday,September,0.0
1933,Neptune,2,0,Buffet,2,0,1.0,3.0,0.0,85.0,Online,0,0.0,89.7,2018.0,Wednesday,November,1.0
1934,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,49.0,Online,0,0.0,126.0,2018.0,Thursday,October,0.0
1935,Neptune,2,0,Not Selected,1,0,0.0,1.0,0.0,2.0,Online,0,0.0,67.5,2017.0,Sunday,December,0.0
1936,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,4.0,Corporate,0,0.0,59.0,2018.0,Thursday,January,0.0
1937,Neptune,2,0,Buffet,1,0,1.0,0.0,0.0,17.0,Online,0,0.0,85.47,2018.0,Tuesday,June,0.0
1938,Neptune,2,0,Not Selected,1,0,2.0,1.0,0.0,76.0,Online,0,0.0,79.2,2018.0,Monday,December,0.0
1939,Neptune,2,0,Not Selected,2,0,1.0,4.0,0.0,109.0,Online,0,0.0,80.75,2018.0,Wednesday,April,1.0
1940,Neptune,1,0,Buffet,0,0,1.0,1.0,0.0,60.0,Online,0,0.0,121.5,2018.0,Monday,April,0.0
1941,Jupiter,1,0,Buffet,0,0,0.0,1.0,0.0,0.0,Corporate,0,0.0,140.0,2018.0,Saturday,July,0.0
1942,Neptune,1,0,Buffet,1,1,0.0,1.0,5.0,2.0,Corporate,1,1.0,67.0,2018.0,Friday,May,0.0
1943,Mercury,2,2,Buffet,2,0,0.0,4.0,0.0,8.0,Online,0,0.0,159.75,2017.0,Friday,September,0.0
1944,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,90.0,Offline,0,0.0,75.0,2018.0,Tuesday,May,0.0
1945,Neptune,2,0,Buffet,2,0,2.0,1.0,0.0,34.0,Online,0,0.0,117.0,2018.0,Tuesday,September,1.0
1946,Neptune,2,1,Luxury Buffet,2,0,0.0,1.0,0.0,184.0,Online,0,0.0,164.25,2018.0,Friday,August,0.0
1947,Venus,3,0,Buffet,2,0,2.0,5.0,0.0,90.0,Offline,0,0.0,144.13,2018.0,Saturday,July,0.0
1948,Neptune,2,0,Buffet,1,0,0.0,4.0,0.0,141.0,Online,0,0.0,129.6,2018.0,Friday,September,0.0
1949,Neptune,2,0,Buffet,1,0,0.0,1.0,0.0,13.0,Online,0,0.0,101.0,2018.0,Sunday,April,1.0
1950,Neptune,2,0,Buffet,2,0,0.0,1.0,0.0,163.0,Online,0,0.0,126.9,2018.0,Sunday,September,1.0
1951,Venus,3,0,Buffet,0,0,2.0,4.0,0.0,200.0,Offline,0,0.0,115.6,2018.0,Monday,September,0.0
1952,Venus,3,0,Buffet,1,0,0.0,1.0,0.0,51.0,Online,0,0.0,137.7,2018.0,Sunday,July,0.0
1953,Neptune,2,0,Buffet,1,1,1.0,0.0,0.0,95.0,Online,0,0.0,99.9,2018.0,Wednesday,October,0.0
1954,Venus,2,0,Buffet,0,0,2.0,3.0,0.0,94.0,Offline,0,0.0,60.0,2017.0,Wednesday,December,0.0
1955,Neptune,2,0,Buffet,1,0,2.0,5.0,0.0,31.0,Online,0,0.0,64.67,2018.0,Wednesday,November,1.0
1956,Neptune,2,0,Buffet,0,0,0.0,4.0,0.0,208.0,Online,0,0.0,75.44,2017.0,Friday,December,0.0
1957,Venus,2,0,Buffet,0,0,1.0,3.0,0.0,38.0,Offline,0,0.0,60.0,2017.0,Sunday,November,0.0
1958,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,6.0,Corporate,0,0.0,65.0,2017.0,Thursday,October,0.0
1959,Neptune,2,0,Buffet,2,0,0.0,2.0,0.0,28.0,Offline,0,0.0,70.0,2018.0,Sunday,March,0.0
1960,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,39.0,Offline,0,0.0,101.5,2017.0,Monday,August,0.0
1961,Neptune,2,0,Buffet,1,0,1.0,3.0,0.0,40.0,Online,0,0.0,94.5,2017.0,Thursday,October,0.0
1962,Neptune,2,0,Luxury Buffet,0,0,0.0,1.0,0.0,83.0,Offline,0,0.0,112.2,2017.0,Saturday,September,0.0
1963,Jupiter,2,2,Buffet,3,0,0.0,0.0,0.0,36.0,Online,0,0.0,0.0,2018.0,Friday,July,1.0
1964,Neptune,2,0,Buffet,1,0,0.0,2.0,0.0,100.0,Online,0,0.0,76.5,2017.0,Sunday,July,0.0
1965,Neptune,1,0,Not Selected,0,0,1.0,1.0,0.0,44.0,Online,0,0.0,87.2,2018.0,Monday,November,0.0
1966,Neptune,1,0,Buffet,0,0,0.0,2.0,1.0,0.0,Corporate,1,0.0,65.0,2017.0,Friday,October,1.0
1967,Neptune,2,0,Buffet,2,0,0.0,2.0,0.0,164.0,Online,0,0.0,105.3,2018.0,Sunday,August,0.0
1968,Neptune,2,0,Buffet,1,0,1.0,2.0,0.0,27.0,Online,0,0.0,151.0,2018.0,Wednesday,August,1.0
1969,Jupiter,2,2,Buffet,2,0,0.0,2.0,0.0,155.0,Online,0,0.0,143.07,2018.0,Sunday,August,1.0
1970,Neptune,2,0,Luxury Buffet,1,0,0.0,2.0,0.0,256.0,Online,0,0.0,124.0,2018.0,Friday,June,1.0
1971,Neptune,2,0,Buffet,0,0,1.0,3.0,0.0,130.0,Online,0,0.0,104.55,2018.0,Saturday,May,0.0
1972,Venus,2,0,Buffet,1,0,2.0,2.0,0.0,52.0,Online,0,0.0,96.9,2018.0,Sunday,December,1.0
1973,Neptune,2,0,Luxury Buffet,0,0,2.0,4.0,0.0,158.0,Online,0,0.0,138.83,2018.0,Tuesday,August,0.0
1974,Neptune,2,0,Buffet,1,0,2.0,3.0,0.0,50.0,Online,0,0.0,75.95,2018.0,Wednesday,January,1.0
1975,Jupiter,2,2,Buffet,0,0,2.0,3.0,0.0,97.0,Online,0,0.0,185.22,2018.0,Sunday,October,0.0
1976,Neptune,2,0,Not Selected,0,1,0.0,1.0,0.0,11.0,Online,0,0.0,90.0,2018.0,Monday,February,1.0
1977,Neptune,2,0,Not Selected,1,0,0.0,1.0,0.0,50.0,Online,0,0.0,108.0,2018.0,Friday,October,0.0
1978,Jupiter,2,0,Buffet,0,0,2.0,5.0,0.0,49.0,Offline,1,1.0,91.44,2018.0,Thursday,February,0.0
1979,Neptune,1,0,Buffet,0,0,0.0,1.0,0.0,6.0,Offline,0,0.0,77.0,2017.0,Sunday,September,0.0
1980,Neptune,1,0,Buffet,0,0,0.0,2.0,0.0,0.0,Online,0,0.0,0.0,2018.0,Sunday,June,0.0
1981,Neptune,2,0,Buffet,0,0,0.0,1.0,0.0,93.0,Offline,0,0.0,72.25,2018.0,Monday,July,1.0
1982,Venus,2,0,Buffet,0,0,2.0,1.0,0.0,4.0,Online,0,0.0,118.0,2018.0,Monday,March,1.0
1983,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,304.0,Offline,0,0.0,89.0,2018.0,Saturday,November,1.0
1984,Neptune,2,0,Buffet,0,0,0.0,3.0,0.0,304.0,Online,0,0.0,89.0,2018.0,Saturday,November,1.0
1985,Neptune,2,0,Buffet,0,0,2.0,1.0,0.0,23.0,Online,0,0.0,140.0,2018.0,Monday,October,1.0
1986,Neptune,2,0,Not Selected,2,0,2.0,1.0,0.0,183.0,Online,0,0.0,80.1,2018.0,Monday,October,0.0
1987,Neptune,2,0,Not Selected,0,0,2.0,0.0,0.0,0.0,Online,0,0.0,139.0,2018.0,Tuesday,October,0.0
1988,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,102.0,Offline,0,0.0,109.0,2017.0,Monday,October,1.0
1989,Neptune,1,0,Buffet,0,0,1.0,0.0,0.0,45.0,Online,0,0.0,86.4,2018.0,Tuesday,November,0.0
1990,Neptune,2,0,Buffet,0,0,1.0,1.0,0.0,0.0,Online,0,0.0,126.0,2017.0,Thursday,October,0.0
1991,Saturn,2,0,Buffet,1,0,2.0,3.0,0.0,304.0,Online,0,0.0,65.6,2018.0,Monday,August,0.0
1992,Neptune,2,0,Buffet,0,0,2.0,2.0,0.0,44.0,Online,0,0.0,66.24,2017.0,Monday,December,0.0
1993,Neptune,2,0,Luxury Buffet,0,0,0.0,2.0,0.0,74.0,Offline,0,0.0,101.5,2017.0,Monday,September,0.0
1994,Neptune,1,0,Buffet,2,0,0.0,1.0,0.0,5.0,Online,0,0.0,80.0,2018.0,Tuesday,January,0.0
1995,Neptune,1,0,Buffet,0,0,0.0,3.0,0.0,37.0,Offline,0,0.0,95.0,2018.0,Saturday,October,0.0
1996,Neptune,2,0,Buffet,1,0,0.0,3.0,0.0,33.0,Online,0,0.0,126.9,2018.0,Friday,June,0.0
1997,Neptune,2,0,Buffet,1,0,1.0,0.0,0.0,27.0,Online,0,0.0,80.85,2017.0,Wednesday,October,0.0
